question,answers
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"초록색 리잘포스의 꼬리는 하이랄 전역에 있는 리잘포스를 잡아야 하는데 라넬 습원과 라넬 대수원에 있습니다.
또는, 겔드 지방에 있는 카라카라 바자에서 3개를 확정으로 구매 할 수도 있습니다.
3개 구매 후 매진되면 시간 떼우기 (시간대 상관없음) -> 가까운 사당이나 조망대로 워프 (마야타타의 사당 추천) -> 만물상점에서 리잘포스의 꼬리 구매
이것을 반복하면 쉽게 소재를 구할 수 있습니다.
참고로 블루, 블랙, 실버, 화염, 얼음, 마비, 스탈 리잘포스를 잡아도 초록색은 안 나옵니다..."
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,카카리코 마을 오른쪽(지도 기준)에 강? 호수?  같은 곳 있는데 거기서 사당 퀘스트 받고 쭉 남쪽으로 내려가다 보면 있던걸로 기억합니다.
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
   최대한 간결하고 정확한 답변 드려볼게요!
질문에 대한 답변: 
 봉인된 악마를 물리치는 것처럼 도전할만한 난이도 높은 퀘스트나, 모든 맵을 탐험해보며 숨겨진 보물 찾기를 추천합니다. 게임을 즐기며 새로운 도전을 찾아나가세요!
  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
        ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ"
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,아무거나 만들거나 코르그 찾거나 사당 찾거나 등
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"광선머리나 대포,골렘머니와 추적수레를 활용해서
몬스테 학살기계 만들어 보세요
진짜 개꿀잼임ㅋㅋ"
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","메인스토리만 놓고 보면 그게 맞긴 합니다. 기억찾기도 메인스토리지만 그게 스토리 순서에 크게 영향이 있는 건 아니고요. 
그렇다고 엔딩 보면 게임 끄으으읕! 같은 느낌은 아니고 엔딩 보고 세이브파일로 들어가면 엔딩 직전에서 저장이 되어있고 하고 싶은 것들을 계속 할 수 있습니다. 왕눈도 같은 시스템이고요."
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"R버튼(던지기)는 왕눈에서 야숨보다 좀 더 유용하게 쓰이고, R버튼 없으면 못 깨는 사당도 있습니다."
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"R버튼(던지기)는 왕눈에서 야숨보다 좀 더 유용하게 쓰이고, R버튼 없으면 못 깨는 사당도 있습니다."
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,ㄱhttps://www.zeldadungeon.net/tears-of-the-kingdom-interactive-map/
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,여기 들어가셔서 찾는거 추천해요 밑에 사당만 보이게 할 수도 있어요
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"절반정도 오신거 같은데요? 
사당도 절반넘게 남았고 미니챌린지같은 요소도 많이 있으니까 아직 할게 많을겁니다."
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,"젤다의 전설을 야숨과 왕눈 외에는 해본 적이 없는 거 같고요. 기본적으로 젤다의 전설 작품마다 스토리가 이어지지 않지만 기본적인 설정이 있습니다.
젤다는 하이랄 여신의 후손이고 링크는 초대 링크의 환생이라는 설정이 있는데 이미 완벽하게 엔딩 난 왕눈의 이야기를 뒤집어 놓는 무리수가 있고 
왕눈 자체가 야숨 디엘씨를 제작하다가 나온 아이디어로 만든 것이고, 왕눈은 디엘씨가 없다고 하니 야숨과 왕눈에서 이어지는 건 끝나고 아마 다음 후속작이 나온다고 하면 배경이 다를테고 닌텐 차세대 게임기용으로 나올겁니다
그냥 2차창작 같아요 솔직하게 말해서 "
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,다음 젤다는 완전 다른 모습이 될꺼라고 하더라구요.
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"     게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
       최대한 간결하고 정확한 답변 드려볼게요!
  질문에 대한 답변: 
  젤다 왕국의 너무나도 큰 세계를 즐기고 계시는군요! 젤다 왕국의 눈물이라면 왕눈을 경험하고 싶으시겠군요. 야숨에서 신수 2개만 클리어했다면 아직 게임을 충분히 즐기신 편이 아닐 수 있습니다. 
  완전히 클리어한 후에 왕눈을 즐기면 더 큰 재미를 느낄 수 있을 것입니다. 그러나 혹시 시간이 부족하거나 그저 바로 왕눈을 해보고 싶다면 야숨을 끝내고 왕눈을 플레이하셔도 무방합니다. 
  가장 중요한 것은 자신의 즐거움에 초점을 맞추는 것이니 마음껏 결정하시기 바랍니다. 즐거운 게임 되세요!
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
       ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"젤다 왕국의 눈물은 젤다의 전설: 브레스 오브 더 와일드 게임에서 중요한 아이템 중 하나입니다. 왕눈을 클리어하려면 젤다 왕국의 눈물이 필요합니다.
야숨을 플레이하고 계시다면, 신수 2개만 클리어한 상태에서 왕눈을 하기에는 아직 게임을 진행하기에는 이른 시기일 수 있습니다. 왕눈은 게임의 후반부에 위치해 있으며, 상당한 도전과 어려움을 요구합니다. 따라서 야숨을 빨리 끝내고 왕눈을 하기보다는, 게임을 더 즐기고 여러 가지 퀘스트와 장소를 탐험하며 레벨을 올리는 것이 좋을 것입니다.
그러나 만약 왕눈을 하고 싶은 강한 동기가 있다면, 야숨을 끝내지 않고도 바로 왕눈을 도전할 수 있습니다. 게임의 난이도와 도전 요소를 고려하여 결정하시면 됩니다. 게임을 즐기는 방식은 개인의 취향에 따라 다르기 때문에, 자신이 가장 흥미롭고 즐거운 방식으로 게임을 즐기시는 것이 중요합니다."
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"젤다 왕국의 눈물은 젤다의 전설: 야생의 숨결 게임에서 얻을 수 있는 아이템입니다. 왕눈은 게임 내에서 중요한 역할을 하는 신수 중 하나이며, 완전한 엔딩을 위해서는 왕눈을 얻어야 합니다.
게임을 플레이하시는 분들은 보통 여러 신수를 모으고 완전한 엔딩을 위해 노력하곤 합니다. 따라서, 야숨을 빨리 클리어하고 왕눈을 얻는 것이 좋은 선택일 수 있습니다. 그러나 게임을 즐기는 방식은 개인의 취향에 따라 다를 수 있습니다.
만약 왕눈을 얻고 싶다면, 야숨을 빨리 클리어하는 것이 좋습니다. 그렇지 않다면, 야숨을 계속 즐기시고 왕눈을 얻는 것을 나중에 해도 됩니다. 중요한 것은 게임을 즐기는 과정과 자신이 플레이하는 방식입니다. 따라서, 개인적인 선호도에 따라 결정하시면 됩니다."
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,야숨을 사서 플레이하고 계신 거라고 하면 신수도 신수고 분량이 좀 있는 미니챌린지까지 클리어하는 걸 추천드립니다. 스토리가 이어지는 게 메인스토리만 그런 것이 아니라 미니 챌린지에서 이어지는 부분도 존재하거든요. 바로 왕눈 들어간다고 스토리가 이해가 안 되거나 한 건 아니지만요. 야숨을 안 샀으면 모르겠는데 사서 플레이하고 있으니까 연결되는 요소들 최대한 즐기는 걸 추천드려요. 사당은 다 안 깨도 돼요.
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"젤다는 전통적으로 최종보스를 격파하면 격파 데이터만 남기고 격파이전데이터로 돌아갑니다
즉 격파이후 스토리는 아예없구요
이때까지 못했던 사당 마요이 코로그 싹다 하러가시면됩니다"
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"젤다의 전설은 흑룡의 사악한 세력으로부터 하이룰 왕국을 구하기 위한 영웅의 여정에 대한 이야기입니다. 이야기의 결말은 영웅 링크의 고향인 논돌프 로지스틱스로 돌아가는 것입니다. 이는 영웅의 여정이 완전한 원을 이루는 것을 상징하며, 여행이 아무리 힘들어도 항상 집으로 돌아갈 수 있다는 것을 상기시켜주는 것입니다."
왕눈도 전작 야숨처럼 들어갔다가 덜깨고 나온 사당은 붉은색으로 지도에 워프 표시해주나요? 아니면 아예 표시 안해서 워프도 못하나요. 저번에 하나 들어갔다가 그냥...,"젤다는 가논을 잡으면 게임이 끝납니다.
하지만 가논을 잡아도 즐길거리가 많죠.
그래서 가논을 잡고나면 저장데이터에 ☆을 표시해주고
게임을 계속 즐길수있게 가논전 바로 전으로 저장해주는겁니다."
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"야숨 스토리 자체가 복잡할 정도로 꼬인 정도는 아니고
후속작에 경우는 전작 안해본 입장을 신경썼는지 크게 전작 연관성이 깊다 이런 사항은 없을테니 꼭 안하셔도 약간의 요약만 아시면 이렇다 하고 그려러니 할것 같습니다.
그래도 크게 중요한 요인만 꼽자면 이렇습니다.
여기서부턴 스포일러
100년전 링크와 영걸들이 가논을 처치하다 실패, 링크를 제외한 영걸들이 사망하여 4신수들을 가논에게 빼앗기고 링크는 회생의 사당으로 잚들게 됩니다.
젤다는 100년동안 가논이랑 봉인하고 이후 링크와 깨어나서 야숨 스토리가 시작됩니다.
링크는 100년후 그동안의 기억을 잃으면서 깨고 과거에 죽은 유령상태의 하이랄 왕, 임파에게 잃은 기억을 알려주고, 가논에게 장악한 신수를 해방하며 유령 영걸들의 능력을 부여받아 성장되고
그렇게 여러 지역을 떠돌다 하이랄 성에 깨어난 가논을 처치하여 세계는 평화를 이룹니다.
이렇게 되서 1부는 끝나고 DLC에 경우는 4명의 영걸들과의 추가적인 과거 내용이 밝혀진 정도.
좀 더 궁금하시다면 나중에 유튜브같은 사이트에 여러 링크 기억 영상들을 찾아보시면 될거 같습니다!
아, 젤다무쌍 대재앙의 시대에 경우는 외전작이기도 하고 원작 스토리 시열대에 꼬일대로 꼬여서 거의 페러렐 월드의 스토리라 봐도 무난합니다."
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"최신작 왕눈(왕국의 눈물)과 달리
야숨에서는 '동굴'이라는 것이 본격적으로 있지는 않습니다.
물론 오픈월드 지형으로서
푹 파인 곳이나 터널, 구덩이 형태가 있기는 한데요
'동굴'이라는 개념은 몇몇 사당이 숨겨진 장소나
겔드 족 무기창고, 대도적 람다의 재보가 숨겨진 곳.. 등
몇몇 곳에만 있습니다.
그래서 광상은 
'산'이라든지 '암석' 지형이 있는 곳이면 두루두루 있는 편입니다.
광상을 캐는 도구는 
'해머' 판정을 받는 무기이면 되는데요
제일 구하기 쉬운 게 '철해머'(양손 둔기)이고요
고론족이 있는 '데스 마운틴' 인근에서 
'착암봉'이라고 하는 '창' 형태이면서 해머판정인 무기를 획득할 수 있습니다.
꼭 '해머'가 아니더라도, 내구도가 많이 닳을 뿐, 공격력에 따라서 광상을 캘 수 있기 때문에
강력한 무기가 남아돌면 아무거나 때려도 됩니다.
정 이도 저도 없을 때에는
시커폭탄을 터트려서도 광상을 캘 수 있는데
폭발 때문에 여기저기 튀어서 줍기 어렵고
지형이 안 좋으면 물 속에 가라앉아 획득할 수 없게 됩니다.."
